SourceEntityPath;SourceEntityType;EntityLinkType;LinkedEntityPath;LinkedEntityType
\Modèle Objets Métier - MOM\Tiers\Informations financières\Données financières publiées\Total du bilan consolidé;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Tiers\Informations financières\Données financières publiées\Total du bilan social;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Sûretés\Clause sûretés\Type clause sûretés;\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Instrument Financier\Caractéristiques générales\Catégorisation\Type code marché;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Flux financiers\Encaissements\Type d'affectation virement;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Flux financiers\Encaissements\Type d'Encaissement;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Objet du contrat\Actif\Type d'énergie de l'actif;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques spécifiques\Spécifique Garantie\Type d'indemnisation de la garantie;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Instrument Financier\Caractéristiques générales\Hiérarchie instrument financier\Type d'instrument;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques spécifiques\Spécifique Garantie\Type de commission de la garantie;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Collaborateur\Caractéristiques Collaborateur Externe\Statut contractuelle\Type de contrat de prestation;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Flux financiers\Décaissements\Type de décaissement;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques générales\Document du contrat\Type de document contrat;\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Dossier\Caractéristiques Générales\Documents du dossier\Type de document dossier;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques spécifiques\Spécifique Garantie\Type de garantie;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques spécifiques\Spécifique Garantie\Type de la convention de garantie;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques spécifiques\Spécifique Subvention\Type de paiement indu;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Tiers\Données descriptives spécifiques\Autres Informations Personne Morale\Type de personne morale;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Collaborateur\Caractéristiques Collaborateur Externe\Statut contractuelle\Type de prestataire;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques générales\Informations de contractualisation\Type de taux d'intérêt du tirage;\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Instrument Financier\Opération\Transactions\Type de transaction d'investissement;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Caractéristiques spécifiques\Spécifique Garantie\Type de versement;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Instrument Financier\Détention\Portefeuille\Type détention;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Tiers\Identifications Tiers\Identification\Type ID Tiers externe;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Informations de gestion\Eléments financiers\Type terme;\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Collaborateur\Caractéristiques Collaborateur Interne\Informations collaborateur interne\US Person;\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Opportunité d'expérimentation\Caractéristiques expérimentation\Description expérimentation\Utilisateurs expérimentation;\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Informations de gestion\Eléments financiers\Utilisé Brut (M4 brut);\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Informations de gestion\Eléments financiers\Utilisé Net (M4 net);\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Objet du contrat\Actif\Valeur de capitalisation calculée;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Instrument Financier\Opération\Transactions\Valeur de la transaction en devise;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Instrument Financier\Opération\Transactions\Valeur de la transaction en euros;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Objet du contrat\Actif\Valeur de référence maximum;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Objet du contrat\Actif\Valeur de référence minimum;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Contrat\Objet du contrat\Actif\Valeur de référence moyenne;\Univers\Univers\Univers\Concept\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
\Modèle Objets Métier - MOM\Dossier\Eléments d'instruction\Plans de financement\Valeur résiduelle du plan de financement en montant;\Univers\Univers\Univers\Univers\Terme métier;IsPartOfDimension;\Exigences de qualité\Actualité\EQ_Actualité : Mise à disposition de la donnée de ZDP/CFR à J+5 pour les usages risques en période d'arrêté de production de reporting;\Univers\Groupe de dimensions\Dimension
